$RMCMD,PowerOffPi,*7C
$RMSTA,262921,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9807,*49
$RMSTA,262420,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9807,*45
$RMSTA,261918,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9909,*4F
$RMSTA,261418,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9909,*42
$RMSTA,260916,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9767,*46
$RMSTA,260416,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9767,*4B
$GNRMC,090639.00,A,4508.05178,N,00000.26721,E,0.203,,251020,,,A*6C
$RMSTA,259916,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9667,*4D
$RMSTA,259416,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9667,*40
$RMSTA,258916,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9706,*4A
$RMSTA,258416,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9706,*47
$RMSTA,257914,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9805,*4B
$RMSTA,257413,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9805,*41
$GNRMC,090636.00,A,4508.05185,N,00000.26736,E,0.088,,251020,,,A*66
$RMSTA,256913,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9740,*43
$RMSTA,256411,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9740,*4C
$RMSTA,255908,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9920,*43
$RMSTA,255394,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9920,*4C
$RMSTA,254892,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9694,*40
$RMSTA,254392,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9694,*4B
$GNRMC,090633.00,A,4508.05191,N,00000.26766,E,0.029,,251020,,,A*68
$RMSTA,253889,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9906,*48
$RMSTA,253383,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9906,*49
$RMSTA,252880,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9902,*45
$RMSTA,252380,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9902,*4E
$RMSTA,251877,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9534,*46
$RMSTA,251377,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9534,*4D
$GNRMC,090630.00,A,4508.05197,N,00000.26771,E,0.049,,251020,,,A*6D
$RMSTA,250877,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9881,*44
$RMSTA,250371,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9881,*49
$RMSTA,249851,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9744,*4E
$RMSTA,249351,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9744,*45
$RMSTA,248851,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9979,*4F
$RMSTA,248340,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9979,*44
$GNRMC,090627.00,A,4508.05202,N,00000.26777,E,0.168,,251020,,,A*60
$RMSTA,247840,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9677,*41
$RMSTA,247340,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9677,*4A
$RMSTA,246839,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9959,*4C
$RMSTA,246339,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9959,*47
$RMSTA,245826,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9711,*43
$RMSTA,245326,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9711,*48
$GNRMC,090624.00,A,4508.05217,N,00000.26794,E,0.166,,251020,,,A*64
$RMSTA,244826,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9762,*46
$RMSTA,244326,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9762,*4D
$RMSTA,243825,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9760,*40
$RMSTA,243325,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9760,*4B
$RMSTA,242825,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9784,*4A
$RMSTA,242325,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9784,*41
$GNRMC,090621.00,A,4508.05222,N,00000.26775,E,0.330,,251020,,,A*69
$RMSTA,241825,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9633,*44
$RMSTA,241325,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9633,*4F
$RMSTA,240825,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9888,*4B
$RMSTA,240325,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9888,*41
$RMSTA,239813,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9686,*41
$RMSTA,239311,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9686,*48
$GNRMC,090618.00,A,4508.05206,N,00000.26714,E,0.347,,251020,,,A*62
$RMSTA,238811,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9829,*49
$RMSTA,238311,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9829,*42
$RMSTA,237809,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9840,*40
$RMSTA,237307,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9840,*45
$RMSTA,236807,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9821,*48
$RMSTA,236294,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9821,*48
$GNRMC,090615.00,A,4508.05186,N,00000.26660,E,0.149,,251020,,,A*6A
$RMSTA,235794,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9875,*4F
$RMSTA,235294,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9875,*4B
$RMSTA,234794,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9692,*48
$RMSTA,234290,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9692,*48
$RMSTA,233788,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9922,*47
$RMSTA,233288,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9922,*43
$GNRMC,090612.00,A,4508.05177,N,00000.26623,E,0.075,,251020,,,A*6A
$RMSTA,232788,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9786,*47
$RMSTA,232288,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9786,*42
$RMSTA,231786,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9643,*42
$RMSTA,231285,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9643,*44
$RMSTA,230783,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9879,*41
$RMSTA,230280,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9879,*47
$GNRMC,090609.00,A,4508.05172,N,00000.26608,E,0.110,,251020,,,A*6E
$RMSTA,229780,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9921,*46
$RMSTA,229280,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9921,*43
$RMSTA,228777,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9672,*46
$RMSTA,228270,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9672,*44
$RMSTA,227768,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9628,*48
$RMSTA,227267,0,0,0,0,27.47,-2.74,0.07,-0.11,31.90,9628,*4D
$GNRMC,090606.00,A,4508.05151,N,00000.26573,E,0.003,,251020,,,A*6C
$RMSTA,226765,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,10048,*7C
$RMSTA,226262,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,10048,*7E
$RMSTA,225747,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9628,*47
$RMSTA,225247,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9628,*42
$RMSTA,224747,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,10069,*7D
$RMSTA,224245,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,10069,*7A
$GNRMC,090603.00,A,4508.05140,N,00000.26552,E,0.424,,251020,,,A*6B
$RMSTA,223743,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9729,*45
$RMSTA,223233,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9729,*47
$RMSTA,222731,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9836,*40
$RMSTA,222229,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9836,*4C
$RMSTA,221729,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9803,*4C
$RMSTA,221227,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9803,*47
$GNRMC,090600.00,A,4508.05124,N,00000.26502,E,0.149,,251020,,,A*61
$RMSTA,220727,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9942,*47
$RMSTA,220227,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9942,*42
$RMSTA,219727,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9857,*48
$RMSTA,219225,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9857,*4F
$RMSTA,218716,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9599,*44
$GNRMC,090557.00,A,4508.05120,N,00000.26476,E,0.014,,251020,,,A*6F
$RMSTA,218216,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9961,*4A
$RMSTA,217713,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9961,*45
$RMSTA,217213,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9961,*40
$RMSTA,216713,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9721,*4E
$RMSTA,216213,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9721,*4A
$RMSTA,215706,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9977,*44
$GNRMC,090554.00,A,4508.05098,N,00000.26435,E,0.313,,251020,,,A*6D
$RMSTA,215206,0,0,0,0,27.49,-2.74,0.07,-0.11,31.90,9649,*42
$RMSTA,214704,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,9649,*45
$RMSTA,214204,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,10068,*7D
$RMSTA,213704,0,0,0,0,27.48,-2.74,0.07,-0.11,31.90,10068,*7F
$RMSTA,213195,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,9624,*41
$RMSTA,212695,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,9624,*47
$GNRMC,090551.00,A,4508.05065,N,00000.26366,E,0.128,,251020,,,A*61
$RMSTA,212195,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,10084,*74
$RMSTA,211695,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,10084,*70
$RMSTA,211195,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,10084,*77
$RMSTA,210689,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,9822,*40
$RMSTA,210186,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,9796,*48
$RMSTA,209686,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,9796,*47
$GNRMC,090548.00,A,4508.05044,N,00000.26337,E,0.067,,251020,,,A*64
$RMSTA,209175,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,9783,*48
$RMSTA,208673,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,9783,*48
$RMSTA,208173,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,9741,*41
$RMSTA,207670,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,9741,*4A
$RMSTA,207170,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,9747,*4B
$RMSTA,206662,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,9747,*4E
$GNRMC,090545.00,A,4508.05029,N,00000.26290,E,0.026,,251020,,,A*6B
$RMSTA,206162,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,7049,*4E
$RMSTA,205662,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,7049,*4A
$RMSTA,205162,0,0,0,0,27.49,-2.73,0.07,-0.11,31.90,9782,*43
$RMSTA,204661,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9782,*47
$RMSTA,204161,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9662,*4F
$RMSTA,203652,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9662,*4F
$GNRMC,090542.00,A,4508.05015,N,00000.26241,E,0.092,,251020,,,A*60
$RMSTA,203152,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9888,*42
$RMSTA,202651,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9888,*47
$RMSTA,202151,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9865,*43
$RMSTA,201651,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9865,*47
$RMSTA,201150,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9786,*43
$RMSTA,200649,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9786,*4D
$GNRMC,090539.00,A,4508.04988,N,00000.26194,E,0.107,,251020,,,A*66
$RMSTA,200149,0,0,0,0,27.49,-2.74,0.07,-0.11,31.80,9788,*43
$RMSTA,199649,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9788,*40
$RMSTA,199147,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9990,*4E
$RMSTA,198647,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9990,*48
$RMSTA,198147,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9738,*43
$RMSTA,197641,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9738,*4D
$GNRMC,090536.00,A,4508.04967,N,00000.26156,E,0.198,,251020,,,A*60
$RMSTA,197141,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9933,*4F
$RMSTA,196638,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9933,*47
$RMSTA,196138,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9674,*4C
$RMSTA,195635,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9674,*4D
$RMSTA,195134,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9978,*48
$RMSTA,194634,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9978,*4E
$GNRMC,090533.00,A,4508.04938,N,00000.26093,E,0.179,,251020,,,A*68
$RMSTA,194134,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9835,*41
$RMSTA,193632,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9835,*4F
$RMSTA,193130,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9708,*4B
$RMSTA,192620,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9708,*4C
$RMSTA,192120,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9639,*48
$RMSTA,191620,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9639,*4C
$GNRMC,090530.00,A,4508.04942,N,00000.26119,E,0.129,,251020,,,A*60
$RMSTA,191118,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9912,*46
$RMSTA,190618,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9912,*40
$RMSTA,190118,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9751,*4E
$RMSTA,189603,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9751,*4B
$RMSTA,189103,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9789,*49
$RMSTA,188603,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9789,*4F
$GNRMC,090527.00,A,4508.04949,N,00000.26189,E,0.048,,251020,,,A*62
$RMSTA,188103,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9976,*46
$RMSTA,187603,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9976,*4E
$RMSTA,187103,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9833,*49
$RMSTA,186603,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9833,*4F
$RMSTA,186096,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9913,*46
$RMSTA,185594,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9913,*42
$GNRMC,090524.00,A,4508.04954,N,00000.26196,E,0.152,,251020,,,A*69
$RMSTA,185094,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9787,*44
$RMSTA,184594,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9787,*40
$RMSTA,184085,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9817,*43
$RMSTA,183585,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9817,*41
$RMSTA,183084,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9821,*48
$RMSTA,182581,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9821,*49
$GNRMC,090521.00,A,4508.04964,N,00000.26216,E,0.182,,251020,,,A*69
$RMSTA,182081,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9832,*4E
$RMSTA,181580,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9832,*49
$RMSTA,181079,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9790,*4D
$RMSTA,180579,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9790,*49
$RMSTA,180079,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,10051,*76
$RMSTA,179576,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,10051,*7A
$GNRMC,090518.00,A,4508.04936,N,00000.26175,E,0.117,,251020,,,A*6E
$RMSTA,179065,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9808,*41
$RMSTA,178563,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9808,*4B
$RMSTA,178063,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9870,*41
$RMSTA,177563,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9870,*4B
$RMSTA,177056,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9704,*44
$RMSTA,176555,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9704,*43
$GNRMC,090515.00,A,4508.04956,N,00000.26236,E,0.124,,251020,,,A*61
$RMSTA,176055,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9839,*47
$RMSTA,175552,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9839,*46
$RMSTA,175051,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9722,*45
$RMSTA,174549,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9722,*48
$RMSTA,174049,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9792,*46
$RMSTA,173549,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9792,*44
$GNRMC,090512.00,A,4508.04970,N,00000.26292,E,0.084,,251020,,,A*67
