$RMSTA,391058,0,0,0,0,27.84,-3.07,0.07,-0.11,32.50,9422,*42
$RMSTA,390558,0,0,0,0,27.85,-3.07,0.07,-0.11,32.50,9422,*47
$RMSTA,390058,0,0,0,0,27.84,-3.07,0.07,-0.11,32.50,9432,*42
$RMSTA,389558,0,0,0,0,27.84,-3.07,0.07,-0.11,32.50,9432,*4F
$RMSTA,389057,0,0,0,0,27.84,-3.07,0.07,-0.11,32.50,9710,*46
$RMSTA,388557,0,0,0,0,27.84,-3.07,0.07,-0.11,32.50,9710,*42
$GNRMC,082536.00,A,4508.05189,N,00000.26686,E,0.182,,251020,,,A*6B
$RMSTA,388057,0,0,0,0,27.84,-3.07,0.07,-0.11,32.50,9417,*43
$RMSTA,387557,0,0,0,0,27.84,-3.07,0.07,-0.11,32.50,9417,*49
$RMSTA,387056,0,0,0,0,27.84,-3.07,0.07,-0.11,32.50,9327,*49
$RMSTA,386554,0,0,0,0,27.84,-3.07,0.07,-0.11,32.50,9327,*4F
$RMSTA,386050,0,0,0,0,27.84,-3.07,0.07,-0.11,32.50,7002,*44
$RMSTA,385543,0,0,0,0,27.84,-3.07,0.07,-0.11,32.50,7002,*40
$GNRMC,082533.00,A,4508.05181,N,00000.26672,E,0.244,,251020,,,A*64
$RMSTA,385037,0,0,0,0,27.84,-3.07,0.07,-0.11,32.50,9506,*49
$RMSTA,384537,0,0,0,0,27.84,-3.07,0.07,-0.11,32.30,9506,*4B
$RMSTA,384036,0,0,0,0,27.84,-3.07,0.07,-0.11,32.30,9495,*44
$RMSTA,383536,0,0,0,0,27.84,-3.07,0.07,-0.11,32.30,9495,*46
$RMSTA,383036,0,0,0,0,27.84,-3.07,0.07,-0.11,32.30,9538,*45
$RMSTA,382533,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9538,*45
$GNRMC,082530.00,A,4508.05160,N,00000.26679,E,0.179,,251020,,,A*6E
$RMSTA,382021,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9411,*49
$RMSTA,381521,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9411,*4F
$RMSTA,381020,0,0,0,0,27.85,-3.06,0.07,-0.11,32.30,9687,*47
$RMSTA,380518,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9687,*49
$RMSTA,380010,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9477,*49
$RMSTA,379510,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9477,*4A
$GNRMC,082527.00,A,4508.05157,N,00000.26666,E,0.013,,251020,,,A*6F
$RMSTA,379010,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9615,*49
$RMSTA,378509,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9615,*45
$RMSTA,378009,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9567,*46
$RMSTA,377509,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9567,*4C
$RMSTA,377009,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9619,*43
$RMSTA,376506,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9619,*48
$GNRMC,082524.00,A,4508.05175,N,00000.26661,E,0.113,,251020,,,A*6A
$RMSTA,376002,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9504,*46
$RMSTA,375499,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9504,*43
$RMSTA,374996,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9580,*4C
$RMSTA,374495,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9580,*42
$RMSTA,373993,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9332,*41
$GNRMC,082521.00,A,4508.05203,N,00000.26644,E,0.113,,251020,,,A*6A
$RMSTA,373491,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9332,*4E
$RMSTA,372983,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9535,*40
$RMSTA,372483,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9535,*4D
$RMSTA,371983,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9233,*42
$RMSTA,371482,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9233,*4E
$RMSTA,370979,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9647,*41
$GNRMC,082518.00,A,4508.05221,N,00000.26642,E,0.232,,251020,,,A*66
$GNRMC,082515.00,A,4508.05229,N,00000.26657,E,0.015,,251020,,,A*60
$GNRMC,082512.00,A,4508.05235,N,00000.26661,E,0.133,,251020,,,A*6A
$GNRMC,082509.00,A,4508.05247,N,00000.26655,E,0.074,,251020,,,A*60
$GNRMC,082506.00,A,4508.05240,N,00000.26656,E,0.191,,251020,,,A*61
$GNRMC,082503.00,A,4508.05227,N,00000.26659,E,0.141,,251020,,,A*67
$GNRMC,082500.00,A,4508.05220,N,00000.26663,E,0.090,,251020,,,A*67
$GNRMC,082457.00,A,4508.05222,N,00000.26659,E,0.035,,251020,,,A*60
$RMSTA,370479,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9647,*4C
$RMSTA,369979,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9537,*4D
$RMSTA,369479,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9537,*40
$RMSTA,368973,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9375,*46
$RMSTA,368471,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9375,*49
$RMSTA,367971,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9607,*4B
$RMSTA,367470,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9607,*47
$RMSTA,366970,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9545,*4E
$RMSTA,366467,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9545,*45
$RMSTA,365967,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9406,*4D
$RMSTA,365467,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9406,*40
$RMSTA,364967,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9431,*48
$RMSTA,364466,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9431,*44
$RMSTA,363965,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9382,*42
$RMSTA,363452,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9382,*4B
$RMSTA,362952,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9584,*47
$RMSTA,362449,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9584,*40
$RMSTA,361949,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9627,*44
$RMSTA,361449,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,9627,*49
$RMSTA,360948,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,10213,*7F
$RMSTA,360447,0,0,0,0,27.84,-3.06,0.07,-0.11,32.30,10213,*7D
$RMSTA,359940,0,0,0,0,27.85,-3.06,0.07,-0.11,32.30,9811,*4C
$RMSTA,359438,0,0,0,0,27.85,-3.06,0.07,-0.11,32.30,9811,*4E
$RMSTA,358938,0,0,0,0,27.85,-3.06,0.07,-0.11,32.30,4507,*45
$RMSTA,358438,0,0,0,0,27.85,-3.06,0.07,-0.11,32.30,4507,*48
$RMSTA,357927,0,0,0,0,27.85,-3.06,0.07,-0.11,32.30,10503,*75
$GNRMC,082454.00,A,4508.05214,N,00000.26650,E,0.081,,251020,,,A*60
$GNRMC,082451.00,A,4508.05215,N,00000.26648,E,0.010,,251020,,,A*65
$GNRMC,082448.00,A,4508.05224,N,00000.26646,E,0.033,,251020,,,A*60

