Time;chgVoltage;chgSense;batVoltage
0;0;0;0
0;0.0;0.0;28.42
6;0.0;0.0;28.42
12;0.0;0.0;28.42
18;0.0;0.0;28.42
24;0.0;0.0;28.42
30;0.0;0.0;28.42
36;0.0;0.0;28.42
42;0.0;0.0;28.42
48;0.0;0.0;28.42
54;0.0;0.0;28.42
60;0.0;0.0;28.42
66;0.0;0.0;28.42
72;0.0;0.0;28.43
