221120,094100.00,45.1341465,0.004437666666666667
221120,094103.00,45.1341575,0.004432833333333333
221120,094106.00,45.13418083333333,0.004418166666666667
221120,094109.00,45.13420266666667,0.004406166666666667
221120,094112.00,45.13419066666667,0.004413833333333334
221120,094115.00,45.13420216666667,0.004401166666666667
221120,094118.00,45.13422416666667,0.004375
221120,094121.00,45.134253,0.004353833333333334
221120,094124.00,45.1342785,0.0043405
221120,094127.00,45.1343005,0.004337833333333333
221120,094130.00,45.134317333333335,0.004326833333333334
221120,094133.00,45.13431833333333,0.004324333333333334
221120,094136.00,45.13432866666667,0.004316166666666666
221120,094139.00,45.134324666666664,0.004321833333333333
221120,094142.00,45.13432233333333,0.004323666666666667
221120,094145.00,45.13431966666667,0.0043265
221120,094148.00,45.134318,0.004336833333333333
221120,094151.00,45.13431033333333,0.0043493333333333335
221120,094154.00,45.134305166666664,0.004361
221120,094157.00,45.134309,0.004355833333333334
221120,094200.00,45.134313666666664,0.004359833333333333
221120,094203.00,45.1343185,0.004362
221120,094206.00,45.13432433333333,0.004360333333333333
221120,094209.00,45.134331,0.004356
221120,094212.00,45.13434016666667,0.004348166666666667
221120,094215.00,45.1343515,0.004343166666666666
221120,094218.00,45.134359333333336,0.0043425
221120,094221.00,45.13436333333333,0.0043425
221120,094224.00,45.13436683333333,0.004342833333333334
